profile_id,sub_profile_type,service_ids_json,seniorCareCaregiverProfile_approvalStatus,seniorCareCaregiverProfile_availabilityFrequency,seniorCareCaregiverProfile_bio_experienceSummary,seniorCareCaregiverProfile_bio_title,seniorCareCaregiverProfile_bio_flags_json,seniorCareCaregiverProfile_id,seniorCareCaregiverProfile_otherQualities_json,seniorCareCaregiverProfile_payRange_hourlyRateFrom,seniorCareCaregiverProfile_payRange_hourlyRateTo,seniorCareCaregiverProfile_payRange_flags_json,seniorCareCaregiverProfile_qualities_flags_json,seniorCareCaregiverProfile_recurringRate_hourlyRateFrom,seniorCareCaregiverProfile_recurringRate_hourlyRateTo,seniorCareCaregiverProfile_recurringRate_flags_json,seniorCareCaregiverProfile_supportedServices_flags_json,seniorCareCaregiverProfile_yearsOfExperience,seniorCareCaregiverProfile_payRange,seniorCareCaregiverProfile_recurringRate
8d8e70d3-7120-4f5b-aa2a-8d7a0ddd0312,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,FULL_TIME,I provided senior care for 2 years in Philippines from 2012-2014! I enjoyed working very much assisting elderly clients in their care. Their needs taught me a lot of patience. I'm open to being a full time caregiving service.,,[],27578214,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '20', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '25', '__typename': 'Money'}",[],[],0.0,,
8da863ee-3a01-4f08-957c-12f32332c5ec,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"I am currently pursuing my CNA certification, demonstrating my commitment to providing quality care and advancing my skills in senior care. My hands-on training equips me with essential caregiving skills, such as assisting with daily living activities, promoting comfort, and ensuring patient safety. I am passionate about improving the lives of seniors, offering compassion, patience, and a strong work ethic. My growing medical knowledge and dedication to personal development make me an ideal candidate for this role. I am eager to apply my skills and contribute to the well-being of your residents while furthering my healthcare education.",,[],35328159,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '21', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""certifiedNursingAssistant"", ""comfortableWithPets"", ""doesNotSmoke"", ""hospiceExperience""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '21', '__typename': 'Money'}",[],"[""transportation"", ""respiteCare"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""liveInHomeCare"", ""hospiceServices"", ""errands"", ""dementia"", ""bathing""]",0.0,,
8dd83de9-c0d3-476e-9b0b-5f512158a0e7,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Professional and reliable with over 7 years of experience working for an agency. Duties included bathing, feeding, taking to appointments, making sure the right medication was taken etc..",,[],32573806,[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke"", ""homeHealthAideExperience""]","{'currencyCode': 'USD', 'amount': '25', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '40', '__typename': 'Money'}",[],"[""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""liveInHomeCare"", ""errands"", ""bathing""]",10.0,,
8debe26f-0f87-45d7-ae8a-8c10adfb57eb,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"Hello! My name is Molly, I currently live in Astoria and work at NYU in their Office of Equal Opportunity. A little bit about me, I have a graduate degree in Counseling Psychology from Northeastern University, all of my work experience has been with people of all ages and ability, I am very active and love to work out / play sports. I love cooking and am happy to help with any grocery shopping and meal preparation for the week! I am available Monday-Friday mornings (6-8:30 ish) and after work from about 5:30-8. Please reach out if your needs match my availability -- I look forward to speaking with you!",,[],33148303,[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '40', '__typename': 'Money'}",[],"[""mealPreparation"", ""lightHousekeeping"", ""errands""]",0.0,,
8e00030a-8b9c-494f-83f4-49fa539c5a65,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,FULL_TIME,"Hello! I'm Tamuna, a compassionate individual with a strong desire to make a positive impact on the lives of others. My journey in caregiving has taught me the profound impact of empathy and companionship. I believe that lending an attentive ear and a helping hand can truly make a difference. I'm well-versed in assisting with daily activities, administering medications, and creating a warm, supportive environment. I'm proud of my adaptability and ability to handle unexpected situations with a calm and patient demeanor. My priority is not only to meet the physical needs, but also to provide emotional support and to bring peace of mind to their families. If you're looking for someone, who is dedicated, reliable and responsible, please do not hesitate to contact me. I look forward to getting the opportunity to discuss how I can support your loved ones. describe my personality as I'm a Doctor and I can care senior people.",,[],33372141,[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""certifiedNursingAssistant"", ""comfortableWithPets"", ""cprTrained"", ""doesNotSmoke"", ""homeHealthAideExperience"", ""hospiceExperience""]","{'currencyCode': 'USD', 'amount': '25', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '50', '__typename': 'Money'}",[],"[""transportation"", ""respiteCare"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""liveInHomeCare"", ""hospiceServices"", ""homeHealth"", ""helpStayingPhysicallyActive"", ""errands"", ""dementia"", ""companionship"", ""bathing""]",5.0,,
8e0849dc-dfd8-4f58-b9a3-8bb04e394c3e,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"Experienced caregiver offering companionship, meal prep, medication reminders, and daily assistance. Empathetic, client-centered care, companionship, and tailored support to enhance well-being. I bring patience, adaptability, and a warm personality to every interaction, ensuring trust and comfort for seniors and their families.",,[],36271039,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '22', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '22', '__typename': 'Money'}",[],"[""transportation"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""liveInHomeCare"", ""errands""]",0.0,,
8e0e4243-9186-49ab-a0eb-a50816d5041b,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Hey, I'm Tamar 25 years old, I'm really positive, sociable, and friendly, I have 3 years of experience working with elders. I have 5 years of driving experience, I believe that working with elders are really interesting, knowing that I can learn so many things from them and they can learn some things from me, is so much exciting for me. I think they are the sweetest human beings, and we all have to be kind and nice to them.
Delivered",,[],32190894,[],"{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '35', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '35', '__typename': 'Money'}",[],"[""transportation"", ""mealPreparation"", ""lightHousekeeping"", ""liveInHomeCare"", ""errands"", ""dementia""]",1.0,,
8e127c64-7aa1-4a41-8800-156e8d50a380,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"I'd describe my personality as entertaining as ever the reason I say that because I enjoy everything the big and the little things and I'm always happy excited for more n good things and I love the people I enjoy being around and I love to work when I know I can enjoy it 

I like caring for seniors because they are very kind people and their human everyone needs help one day n I love my job and my family has been doing the same thing and made me what to join the field of care for someone 

I'm looking for a job that can benefit me and I'm able to enjoy something I love to do 

I started caring for seniors when when I was 18 

In my spare time, I like to I love to go out and explore to seeing off new views or new excitement 

One thing you should know about me is how I'm a very happy child and I love to work",,[],35063535,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '26', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""homeHealthAideExperience""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '26', '__typename': 'Money'}",[],"[""mobilityAssistance"", ""mealPreparation"", ""lightHousekeeping"", ""homeModification"", ""errands"", ""bathing""]",3.0,,
8e490997-81e5-473c-9b26-6d520c2d984e,seniorCareCaregiverProfile,"[""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Hello! I'm Emilee and I am passionate about providing compassionate and reliable care for all ages, from infants to the elderly, as well as for your furry friends. With a diverse background in childcare and elderly care, I bring a warm, nurturing, and professional touch to every job.
My time working at a nursing home involved transporting residents to various activities and building meaningful relationships with them. I understand the importance of patience, empathy, and companionship, and I strive to make a positive impact in the lives of the elderly by providing attentive and respectful care.
As a mother, I bring a personal understanding of the importance of dependable and nurturing care. My goal is to offer peace of mind to families, knowing that their loved ones, whether human or animal, are in good hands.",,[],33960521,[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""firstAidTraining""]","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}",[],"[""lightHousekeeping""]",3.0,,
8e4e2c28-a347-49bc-a048-e36ca9fd3cfd,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,FULL_TIME,"MY name is Nina and I am very loving person with great experience in elderly care. I am very dedicated, responsible and loving person, who loves to take care of others.",,[],29402724,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke"", ""homeHealthAideExperience""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}",[],"[""liveInHomeCare""]",3.0,,
8e6086e6-d448-4c58-9bdd-da10528dc2b9,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"Experienced with senior care. Skilled with assisting in daily living, companionship, medicine administration, light housekeeping and personal care.",,[],35250462,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '21', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""doesNotSmoke"", ""homeHealthAideExperience""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '21', '__typename': 'Money'}",[],"[""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""errands"", ""dementia"", ""bathing""]",1.0,,
8e702881-d23f-45e3-8bea-4b906a70d2fd,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"I'd describe my personality as caring, patience and dedicated.

I like caring for seniors because I cared for my grandfather back home so when I came to the states that passion to care for elderly was still there with me, that inspired me to care for the elderly.

I'm looking for a job that stable and reliable for me.

I started caring for seniors in 2015 when I completed my HHA certification.

In my spare time, I like to watch movies, games and walking 

One thing you should know about me is my reliability, patience and punctuality.

My skills include helping with activities of daily living, driving patients for appointments and helping with range of motion exercises.",,[],34223732,[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""doesNotSmoke"", ""homeHealthAideExperience""]","{'currencyCode': 'USD', 'amount': '25', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '25', '__typename': 'Money'}",[],"[""transportation"", ""mealPreparation"", ""lightHousekeeping"", ""liveInHomeCare"", ""errands"", ""dementia"", ""bathing""]",9.0,,
8eaf9e51-e9ba-4b3d-9c66-41285e71972c,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I have experience providing senior care, where I was responsible for assisting elderly individuals with their daily needs, ensuring their comfort, and promoting their overall well-being. I helped with tasks such as medication reminders, meal preparation, personal hygiene, and mobility assistance. My approach was patient, compassionate, and attentive, always focusing on creating a safe and supportive environment. I also provided companionship, engaging in activities to keep them mentally and emotionally stimulated. Through this experience, I developed a deep understanding of the unique needs of seniors and the importance of empathy and respect in caregiving.",,[],35577180,[],"{'amount': '8', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '12', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""doesNotSmoke"", ""hospiceExperience""]","{'currencyCode': 'USD', 'amount': '8', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '12', '__typename': 'Money'}",[],"[""respiteCare"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""liveInHomeCare"", ""hospiceServices"", ""errands"", ""dementia"", ""bathing""]",1.0,,
8eed2164-2413-4d80-a517-6a4b0c5ec3d3,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,FULL_TIME,"Working as a Professional caregiver, nanny for 16years. Love to interact with my clients. I love toddler, elders, I'm very sensitive; responsible; very professional. I'm very happy spirit. Caregiver Looking For Full Time Job With Good Hourly Pay.",,[],17647185,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke"", ""ownTransportation""]","{'currencyCode': 'USD', 'amount': '20', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}",[],"[""transportation""]",10.0,,
8f04a3ab-5b88-4706-9ed5-4ce014b99305,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"I'd describe my personality as quite, trustworthy hard-working 

I started caring for seniors in 2018 

In my spare time, I like to take care of my kids and grandchildren 

My skills include taking care of others",,[],35405444,[],"{'amount': '22', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '22', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke"", ""homeHealthAideExperience"", ""hospiceExperience""]","{'currencyCode': 'USD', 'amount': '22', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '22', '__typename': 'Money'}",[],"[""lightHousekeeping"", ""hospiceServices"", ""companionship"", ""bathing""]",6.0,,
8f15e79e-2cf0-4f77-ade9-535236ab82a0,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,I'm a trustworthy and very caring person. I am in the caregiver field for more than 5 years. My experience permitted me to know how to take care of my patient. This makes my patient feel protect and safe .,,[],35773813,[],"{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke"", ""hospiceExperience"", ""ownTransportation""]","{'currencyCode': 'USD', 'amount': '23', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '50', '__typename': 'Money'}",[],"[""transportation"", ""mobilityAssistance"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""liveInHomeCare"", ""hospiceServices"", ""homeHealth"", ""helpStayingPhysicallyActive"", ""feeding"", ""errands"", ""companionship"", ""bathing""]",5.0,,
8f1dff5e-7eea-45df-8b64-175550c7e27f,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"I like caring for seniors because porque me gusta trabajar con senior y tengo experiencia 

I'm looking for a job that senior Care

I started caring for seniors when",,[],34370465,[],"{'amount': '15', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '15', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '15', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '15', '__typename': 'Money'}",[],"[""mealPreparation"", ""homeModification"", ""errands"", ""bathing""]",2.0,,
8f21d310-e7ba-4b96-9b12-80c80c5c360d,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,FULL_TIME,"I'd describe my personality as kind, understanding and helpful 

I like caring for seniors because I like to put a smile on their face. 

I'm looking for a job that has nice people and a comfortable environment. 

I started caring for seniors around 15 years ago and after taking care of my father. 

In my spare time, I like to go bowling, go to bingo and dance. 

One thing you should know about me is I'm very patient and dedicated to my job. 

My skills include caring, feeding, bathing and dressing.",,[],35708744,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '20', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '20', '__typename': 'Money'}",[],"[""visitingPhysician"", ""transportation"", ""personalCare"", ""mealPreparation"", ""lightHousekeeping"", ""liveInHomeCare"", ""homeHealth"", ""helpStayingPhysicallyActive"", ""feeding"", ""errands"", ""dementia"", ""companionship"", ""bathing""]",10.0,,
8f596700-cb51-4a49-ae3f-a42f018b90aa,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Dedicated and compassionate caregiver with one year of experience providing support to adults in need of daily assistance. Skilled in creating a safe and comfortable environment, offering both physical and emotional support. I am passionate about improving the quality of life for others and bringing a sense of companionship and care to those I serve.",,[],35922881,[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '31', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '25', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '31', '__typename': 'Money'}",[],"[""mealPreparation"", ""lightHousekeeping"", ""errands""]",0.0,,
8f60a967-91fb-4fe2-9efb-65ce01311545,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"My name is Kait, and I am a nursing student at Columbia University, graduating in August! I have a love for caring for others, especially the elders of our community. I have previous experience in healthcare and the education I am receiving to become a Registered Nurse; I worked as a Nurse Aide throughout the pandemic. Through this role and my education, I am well-versed in medication management and administration, wound care, and activities of daily living (bathing, showering, eating, etc.). I would love to be able to lend you and your family a hand in caring for your loved one! Please feel free to reach out regarding any specific concerns or questions.",,[],32510025,[],"{'amount': '15', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""cprTrained"", ""doesNotSmoke"", ""medicalEquipmentExperience"", ""woundCare""]","{'currencyCode': 'USD', 'amount': '15', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '20', '__typename': 'Money'}",[],"[""respiteCare"", ""personalCare"", ""medicalManagement"", ""lightHousekeeping"", ""errands"", ""bathing""]",2.0,,
8f6c6006-124e-42e5-bad5-5b5a5f4a261a,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",APPROVED,FULL_TIME,"I am sweet. caring, punctual . hard-working and Compassionate. I enjoy what I do this is my calling. I am looking for something over night. Please feel free to ask any questions. Thank you",,[],33763283,[],"{'amount': '21', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '31', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""doesNotSmoke"", ""hospiceExperience""]","{'currencyCode': 'USD', 'amount': '21', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '31', '__typename': 'Money'}",[],"[""respiteCare"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""hospiceServices"", ""errands"", ""dementia"", ""bathing""]",10.0,,
8f7a1c89-fb1a-425f-b8df-4118a4bb7703,seniorCareCaregiverProfile,"[""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"As a devoted home health aide, I take great pride in providing personalized, compassionate care to the elderly individuals I serve. For the past 30 years, I have had the privilege of making a meaningful difference in the lives of seniors, helping them maintain their independence and live with dignity in the comfort of their own homes.

I'd describe my personality as compassionate, patient, and communicative.

I'm looking for a job that can help me further my communication skills and compassion for seniors.


One thing you should know about me is that I always go the extra mile with my clients and make sure by the end of my shift they are left satisfied.

My skills include proficiency in tasks like bathing, meal preparation and house cleaning, attention to detail, and empathy towards my clients.",,[],34699061,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""doesNotSmoke"", ""homeHealthAideExperience""]","{'currencyCode': 'USD', 'amount': '20', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '20', '__typename': 'Money'}",[],"[""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""homeHealth"", ""dementia"", ""companionship"", ""bathing""]",20.0,,
8f866998-02af-4dde-ad4b-71848827c01b,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Hello! I have experience with caring for seniors, I was a CPAP or home health aide for my own grandparents. Whether it's reminding them to take their medications, preparing meals for them ( of course what they want).",,[],35918389,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '22', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '22', '__typename': 'Money'}",[],"[""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""errands""]",4.0,,
8f8bca83-97a4-435b-995c-db8ec431b98f,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Hello! I'm Madeline, a certified medical assistant with 4 years experience in primary and geriatric medical offices, as well as several years of personal experience caring for loved ones with physical disabilities and in hospice care. Im currently a full time student 9-5 duribg the week, and am available after 5 pm, and sometimes earlier depending on my school schedule!",,[],35072315,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '27', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""doesNotSmoke"", ""hospiceExperience"", ""ownTransportation""]","{'currencyCode': 'USD', 'amount': '20', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '27', '__typename': 'Money'}",[],"[""respiteCare"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""hospiceServices"", ""dementia"", ""bathing""]",3.0,,
8f9066f6-bebc-47ab-be89-c68bda6565f0,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"2 years ago I spent 3 months taking care of my 97-year-old grandfather. I helped him by monitoring his medications, running errands, light housework, and companionship. I now take care of my 76-year-old great aunt. I aid by keeping her company, running errands for her, and taking her to her doctors appointments.",,[],26485742,[],"{'amount': '8', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '13', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '8', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '13', '__typename': 'Money'}",[],"[""transportation"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""errands""]",0.0,,
8fa296e8-2138-4fab-8d57-772afe351ce0,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"While I do not have professional experience with elderly care, I did care for my grandmother who was bed bound. My jobs included feeding, bathing, providing medication, changing her diaper, housekeeping, etc. Additionally, I am a certified elementary teacher and have worked with young children a lot which means I am also patient, kind, and am able to handle unpredictable situations. I understand how important it is to leave your loved ones with someone that you trust, and I hope I can be that person for you.",,[],36077206,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}",[],"[""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""errands"", ""bathing""]",0.0,,
8fa499c8-d5ba-4f6f-8f5b-f60b867d1c67,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"I have always been passionate about helping others, which is why I pursued a career in healthcare. My compassion and dedication make me a great caregiver for children, pets, and the elderly. I have experience providing care in a professional setting and understand the importance of patience, attentiveness, and kindness. Whether it's engaging with kids in fun and educational activities, ensuring pets feel safe and loved, or assisting seniors with their daily needs, I bring reliability and a nurturing approach to every role. I take pride in creating a positive and supportive environment for those I care for.",,[],36089516,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '22', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '22', '__typename': 'Money'}",[],"[""dementia""]",0.0,,
8faa4253-adb5-4dfb-b48b-5b817cc36c20,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Companion care provider for seniors. Able to aid in housekeeping, meal preparation, errands and dressing. Looking forward to connecting!",,[],36113765,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '50', '__typename': 'Money'}",[],"[""mealPreparation"", ""lightHousekeeping"", ""errands"", ""bathing""]",1.0,,
