profile_id,sub_profile_type,service_ids_json,houseKeepingCaregiverProfile_approvalStatus,houseKeepingCaregiverProfile_availabilityFrequency,houseKeepingCaregiverProfile_bio_experienceSummary,houseKeepingCaregiverProfile_bio_title,houseKeepingCaregiverProfile_bio_flags_json,houseKeepingCaregiverProfile_distanceWillingToTravel,houseKeepingCaregiverProfile_id,houseKeepingCaregiverProfile_otherQualities_json,houseKeepingCaregiverProfile_payRange_hourlyRateFrom,houseKeepingCaregiverProfile_payRange_hourlyRateTo,houseKeepingCaregiverProfile_payRange_flags_json,houseKeepingCaregiverProfile_qualities_flags_json,houseKeepingCaregiverProfile_recurringRate_hourlyRateFrom,houseKeepingCaregiverProfile_recurringRate_hourlyRateTo,houseKeepingCaregiverProfile_recurringRate_flags_json,houseKeepingCaregiverProfile_schedule_json,houseKeepingCaregiverProfile_supportedServices_flags_json,houseKeepingCaregiverProfile_yearsOfExperience
5aa3941f-9ca5-4a48-afdc-a291f2905c71,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",APPROVED,PART_TIME,"With over a year of experience in housekeeping, I am skilled and attentive to detail in all aspects of cleaning. I am comfortable working around pets and children and can assist with various household tasks, including refrigerator cleaning and running errands. I bring a meticulous and reliable approach to each job, ensuring a thorough and satisfying clean every time.",,[],,35591555,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization""]",1.0
5abf4ec4-dd03-4d97-b4e7-4eb0fcf5f605,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",APPROVED,PART_TIME,Hi. My name is Andrea. I was born in Paraguay. I have been living in New york for 8 years. I am married and I have one kid. I worked for 4 years with a family but unfortunately they moved to Miami. I am responsible and friendly.,,[],,28020652,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],[],4.0
5adc0509-495a-4373-91ce-e585104eac60,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",APPROVED,PART_TIME,"Hello,
I've been cleaning houses for 3 years and in those years have gained many great skills. When I started, I worked for a cleaning company, and was always responsible and attentive to the customers needs. I'm task oriented and driven, so if given a specific role I will most always, be able to accomplish it. Moving forward, I had my own housekeeping business and that allowed me to have the competence of managing my own schedule and others comfortably.",,[],,33961557,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization"", ""windowWashing""]",3.0
5aec9846-d00f-4b73-b1b4-152996afbac7,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",APPROVED,FULL_TIME,A single mom of two children with years of experience in cleaning. I'd say I clean about 3 times a day maybe even more due to my children being small (5&3 y/o).,,[],,35116176,[],"{'amount': '19', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '24', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke""]","{'amount': '19', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '24', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry""]",2.0
5b17a3e1-7d35-43fb-a31f-d780b3fd9f1a,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"Hello,

My name is Erika and I am happy to help clean your home. I know it can be hard finding time to clean. But allow me to help you, as I have experience cleaning homes and love helping people come home to a clean home.",,[],,34310880,[],"{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization"", ""windowWashing""]",4.0
5b212fd2-ee13-4667-9f5d-b8d49955c5ef,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""TUTORING""]",APPROVED,PART_TIME,"I have a lot of experience cleaning the house and I am good at it because I clean my own house and others. If you want to inform me, I would love to work with you.",,[],,34476914,[],"{'amount': '19', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '24', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke""]","{'amount': '19', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '24', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""organization"", ""windowWashing""]",3.0
5b2561df-0602-4a54-86af-bce5a94ef45e,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",APPROVED,PART_TIME,"Hi! Im Makayla and I am currently a business student at Pace University! I have been cleaning pretty regularly my whole life, it's a really relaxing and therapeutic experience for me. I would love to do weekly cleans to help afford school items, as well as living in NYC day to day! I hope I can be of service!",,[],,35467854,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization""]",3.0
5b25b437-577c-43fc-b177-5043d72dabbe,houseKeepingCaregiverProfile,"[""HOUSEKEEPING""]",APPROVED,PART_TIME,"My husband and I recently moved to New York City from Denver, Colorado along with our two pugs.
While in Denver, I owned a successful cleaning company, maintaining over 20 residences and 4 Airbnb properties. I am now in process of rebuilding my portfolio here in NYC.
With almost 10 years of experience, I guarantee you will love my work. Most of my business has been built from word of mouth and referrals, so I am happy to provide references upon request. I am:
- Trustworthy
- Reliable
- Pet-friendly
- Hard-working
- Bilingual
I can offer weekly, bi-weekly, monthly or as-needed service. Please reach out to me for a quote.",,[],,34760699,[],"{'amount': '21', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '21', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],[],9.0
5b39b6d3-7a7f-4631-bd85-16de86ed1fe5,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"Hard working and reliable Housekeeper that possesses discipline and efficiency with more than five years of experience performing daily housekeeping and deep cleaning for both residential and commercial units. Services will include dusting, sweeping, vacuuming, mopping, scrubbing, and sanitizing all areas and surfaces.",,[],,29392880,[],"{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""carpetCleaning"", ""changingBedLinens"", ""kitchenCleaning"", ""windowWashing""]",4.0
5b446236-a28f-4d1d-a324-b3d10ea49391,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",APPROVED,PART_TIME,"I am a mother of two, and I am an experimented and reliable baby sitter based in Brooklyn. With over 6 years of expérience in childcare, I am passionate about creating an educational , clean environnent for children. I can help in preparing nutritious meals and snacks. I am also patient, nurturing and attentive to children's needs. I'd describe my personality as a patient, jovial, caring person. I like caring for homes because I see myself serving others. I'm looking for a job that will help me grow while I provide all my support for the happiness of those around me. I started housekeeping when I was 17 like help.
In my spare time, I like to read, music, zumba. One thing you should know about me is that I am a big hearted. 
My skills include 
Ability to handle emmergency situation calmly and efficiently 
Good interpersonal skills 
Patient",,[],,35846137,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""generalRoomCleaning"", ""kitchenCleaning"", ""ovenCleaning"", ""refrigeratorCleaning"", ""standardCleaning""]",6.0
5b7bc690-20b0-416e-a19c-240d3d3c6ad3,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",APPROVED,PART_TIME,"9 years of extensive experience in housekeeping Knowledge of safety practices related to housekeeping Familiar with the safe usage of different kinds of chemicals Highly skilled in sweeping, dusting, scrubbing, moping, washing, vacuuming and waxing In-depth knowledge of cleaning methods Hands-on experience to operate housekeeping equipment Able to understand and follow all safety precautions and work related directions Bilingual: Spanish and English.",,[],,14518914,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke""]","{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""cabinetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""ovenCleaning"", ""refrigeratorCleaning"", ""windowWashing""]",6.0
5b9b7116-bb96-4050-af06-4d4b1b2cff9e,houseKeepingCaregiverProfile,"[""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"I have experience cleaning many houses, each time I clean a house or an apartment, the patron would ask me to come another day. I am very organized and clean in my own home, and I try to treat each cleaning as if I was cleaning my own home.",,[],,30830057,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""cabinetCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""ovenCleaning"", ""refrigeratorCleaning"", ""vacuumingOrMopping""]",0.0
5ba04c8a-ef5e-42d9-bd34-6ae202b08c65,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",APPROVED,PART_TIME,"Residential Housekeeper
Working as a residential housekeeper, I took pride in creating clean and organized living spaces for families and individuals. My tasks included deep cleaning kitchens, bathrooms, and living areas. I followed specific cleaning schedules provided by homeowners and accommodated special requests. I used eco-friendly products and ensured that household items were treated with care. My attention to detail and commitment to privacy and discretion built long-lasting trust with the families I served.

Commercial Housekeeper
In my role as a commercial housekeeper, I maintained the cleanliness of office buildings, retail spaces, and public facilities. My duties involved sweeping, mopping, and polishing floors, sanitizing high-touch surfaces, emptying trash cans.",,[],,35288217,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""generalRoomCleaning""]",0.0
5c06c7e4-3a73-4c52-87ee-421fa602c13f,houseKeepingCaregiverProfile,"[""HOUSEKEEPING""]",APPROVED,PART_TIME,"I have 1 year of experience. I can help with Laundry., I want to work as a housekeeper.",,[],,31936314,[],"{'amount': '18', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '18', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry""]",1.0
5c26bfa7-5f0e-4f2f-b124-3f42b3c5e22b,houseKeepingCaregiverProfile,"[""HOUSEKEEPING""]",APPROVED,PART_TIME,"I'm experienced house cleaner who has been in the business for over 10 years. I am a hardworking and dedicated individual who is committed to ensuring excellent customer service. I am very organized, efficient and detail-oriented. I am also a very caring person who always puts the needs of my clients ahead of my own. I'm sure you will love my services!!!",,[],,33426407,[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],[],10.0
5c32517e-9046-4153-8a94-64c579c00dd0,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"With four years of experience in housekeeping, I have honed my skills in maintaining clean, organized, and welcoming environments. My duties have included thorough cleaning, sanitizing, and tidying of various residential and commercial spaces. I am detail-oriented, efficient, and committed to high standards of hygiene and order. My ability to manage time effectively and follow specific instructions has consistently resulted in satisfied clients and pristine spaces.",,[],,34877760,[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '37', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '37', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization"", ""windowWashing""]",4.0
5c377dc5-23db-46fe-870d-0baf76592329,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"I have three months of experience, but I am hardworking and can assist with cleaning and cooking if needed. I am available to start whenever you need me, and I'm comfortable working indoors.

I'm still learning English, but I can hold a conversation and follow instructions. I'm also a pet-friendly person.",,[],,35916832,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization""]",0.0
5c555b1f-d4e7-492e-bcd0-6626637063f3,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",APPROVED,FULL_TIME,"Just returned from being an Au pair in Paris where I was responsible for laundry/ironing, cooking, and household tasks. Looking for any type of part time work while I am my way back into life in the states. Located in both Havertown, PA and South Jersey. Years of nanny/household jobs. Available on short notice! You name it, I can do it!",,[],,16087078,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke"", ""providesSupplies""]","{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""atticCleaning"", ""basementCleaning"", ""bathroomCleaning"", ""cabinetCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""ovenCleaning"", ""petWasteCleanup"", ""refrigeratorCleaning"", ""wallWashing"", ""windowWashing""]",10.0
5c8e46ac-46ba-46fe-aca3-953fa5feec4e,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",APPROVED,PART_TIME,"I've been raised to learn proper household cleaning techniques, and I enjoy cleaning! In the past I've cleaned kitchens, organized, folded laundry, etc. I'm up for any task and make sure to leave the house with it cleaner than before!",,[],,33994134,[],"{'amount': '19', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '28', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '19', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '28', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization"", ""windowWashing""]",2.0
5caecbcb-bb98-4746-88f5-8ac79315efd1,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Housekeeping? No sweat! I'm hardworking, energetic and can get the job done. I understand that you may have specific standards for your home and have no problem working with you to meet the standard.",,[],,14511516,[],"{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""atticCleaning"", ""basementCleaning"", ""bathroomCleaning"", ""cabinetCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""ovenCleaning"", ""petWasteCleanup"", ""refrigeratorCleaning"", ""wallWashing"", ""windowWashing""]",5.0
5cbb5c4c-4299-4a63-8e36-92be7ddd1143,houseKeepingCaregiverProfile,"[""HOUSEKEEPING""]",APPROVED,PART_TIME,"Honest, loving, thoughtful 

Stability, trusted,
Time with family and friends, vacation, exercise 

I'm very organized. Certificate of Achievement Organization.

 communication, decision-making skills organization skillsk.",,[],,30532681,[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '36', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '36', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""basementCleaning"", ""bathroomCleaning"", ""cabinetCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""dusting"", ""generalRoomCleaning"", ""kitchenCleaning"", ""moveOutCleaning"", ""ovenCleaning"", ""petWasteCleanup"", ""refrigeratorCleaning"", ""vacuumingOrMopping"", ""wallWashing"", ""windowWashing""]",10.0
5cfc681e-0a45-44da-a6ed-3cc5e6f9fd4f,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",APPROVED,FULL_TIME,"Hello everyone I'm Charie, from Philippines moved here 8 years ago currently working as a nanny in UES. I used to work with a family of five in Westcheaster I was an all around housekeeper/nanny. I also worked in hotel as a housekeeper in the Philippines.",,[],,29128139,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization"", ""windowWashing""]",0.0
5cfe4bb2-91e7-41a9-a427-0b54dd7868c6,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"I am a detail-oriented and reliable house cleaner, committed to leaving homes spotless and well-organized. With a strong focus on cleanliness and thoroughness, I ensure that every space is meticulously cleaned, providing a fresh and comfortable environment for homeowners.",,[],,35448591,[],"{'amount': '19', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '19', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""carpetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization"", ""windowWashing""]",1.0
5d093e5e-cb78-4626-9feb-5e3169e334b0,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",APPROVED,PART_TIME,"Hello I'm makaylah, I'm a very positive hardworking person who literally love to clean. Though I may lack professional experience, cleaning is my bread and butter. I want nothing more than to have you satisfied with my service.",,[],,35841316,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization"", ""windowWashing""]",0.0
5d1751ec-9d8f-45a6-bcfd-02e96d4571af,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",APPROVED,PART_TIME,"I worked as a cleaning intern with Jews for 2 years in a house, I cleaned the entire house, I respected the rules, religions and beliefs of my bosses",,[],,34689995,[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke""]","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization"", ""windowWashing""]",2.0
5d18830b-32a9-45ba-b201-330f1062a613,houseKeepingCaregiverProfile,"[""HOUSEKEEPING""]",APPROVED,PART_TIME,"Hi l, I've been working for over 6 years as a housekeeper and Nanny.
I'm looking for a full time or part time work with a nice family. I'm Hungarian and nice, reliable person.
I love kids and pets. I have a flexible schedule. You wont regret choosing me .",,[],,14604437,[],"{'amount': '15', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""ownTransportation""]","{'amount': '15', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],[],6.0
5d285525-a313-459a-a78d-3d474edec514,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",APPROVED,PART_TIME,"I take great pride in cleaning and maintaining a tidy home. With years of experience managing a household for 11 siblings, I handle all aspects of cleaning with care. From daily tidying and sanitizing to more thorough deep cleaning tasks, I ensure that every corner of the house is spotless and well-organized. My attention to detail and dedication to cleanliness help create a comfortable and healthy environment for everyone.",,[],,35215358,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""laundry"", ""organization""]",0.0
5d2abbad-213c-4a15-a9c0-c7a1ce733c89,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"I'm Amy, 30 years old, looking for some extra money, friendly and nice person, I can help u to clean your apartment.",,[],,35740399,[],"{'amount': '21', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '26', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '21', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '26', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""organization""]",1.0
5d3dcac2-c662-49eb-9822-2100125c5800,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",APPROVED,PART_TIME,"I am deeply passionate about providing exceptional housekeeping services that make every space feel like home. With 3 years of experience in the field, I have honed my skills in creating clean, organized, and welcoming environments. My commitment to thoroughness and attention to detail is matched only by my dedication to making a positive difference in the lives of those I serve. I approach every job with a genuine sense of care and pride, understanding that a clean and well maintained home is essential to comfort and well being. Whether it's through regular upkeep or tackling special tasks, I strive to ensure that each space reflects the highest standards of cleanliness and order.",,[],,35250154,[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""bathroomCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""organization"", ""windowWashing""]",3.0
5d41a73a-f5a0-4994-bda3-9bca99bc77fa,houseKeepingCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",INACTIVE,FULL_TIME,"My experience in housekeeper, is directed to the care, organization and maintenance of the home of the families for which I have worked during the last 14 years.
I am organized, careful, retailer in my work.
I believe that order is the best way to manage our life.",,[],,20883007,"[""CPR - NYC HOME CARE AID.""]","{'amount': '15', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke""]","{'amount': '15', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],[],"[""basementCleaning"", ""bathroomCleaning"", ""cabinetCleaning"", ""changingBedLinens"", ""generalRoomCleaning"", ""kitchenCleaning"", ""ovenCleaning"", ""refrigeratorCleaning""]",10.0
