profile_id,sub_profile_type,service_ids_json,tutoringCaregiverProfile_approvalStatus,tutoringCaregiverProfile_availabilityFrequency,tutoringCaregiverProfile_bio_experienceSummary,tutoringCaregiverProfile_bio_title,tutoringCaregiverProfile_bio_flags_json,tutoringCaregiverProfile_id,tutoringCaregiverProfile_otherGeneralSubjects_json,tutoringCaregiverProfile_otherQualities_json,tutoringCaregiverProfile_payRange_hourlyRateFrom,tutoringCaregiverProfile_payRange_hourlyRateTo,tutoringCaregiverProfile_payRange_flags_json,tutoringCaregiverProfile_qualities_additionalDetails,tutoringCaregiverProfile_qualities_professionalSkills,tutoringCaregiverProfile_qualities_flags_json,tutoringCaregiverProfile_supportedServices_flags_json,tutoringCaregiverProfile_specificSubjects_json,tutoringCaregiverProfile_otherSpecificSubject,tutoringCaregiverProfile_yearsOfExperience
898380ac-6ed8-4fb0-941f-c0ef8d26f127,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,I do 6-8 week Summer tutoring programs to strengthen and prepare your child for their next grade level. I am awesome at creating programs that are not only education but keep your child excited and motivated for the lesson. I am a teacher so I bring all of my materials and I love to teach children. I work great with all grades and I am excited to personalize a program for your child today!,,[],26717840,[],[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': True, '__typename': 'TutoringProfessionalSkillsQualities'}",[],[],[],,5
89a2c0b6-7f3a-4052-91d1-add9c2a5aa2c,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I'm a full time 1st grade special education teacher, hoping to help a family out with my skills! I have experience working full time with 4K, kindergarten, and 1st grade students in an academic setting. I've worked with students ages 5-14 part time through my student teaching experiences. Licensed in general elementary and special education, so I have many strategies for working with students with diverse learning needs.",,[],30763507,"[""English"", ""Math"", ""Science"", ""Special Education""]",[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': False, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': True, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsOnline""]",[],,2
89d6e730-6129-4a58-8bbf-0aef68e8ae70,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I bring a compassionate, tailored approach to every learning experience. My college coursework in teaching English as a second language, child psychology, and education has been foundational in shaping my teaching style. From leading after-school programs in environmental science, art, and English to supporting children with their homework, I've worked hands-on to make learning accessible and engaging. 

I grew up with dyslexia, so I understand the challenges of navigating language. My background in English, French, and visual art, paired with my personal experience, gives me an empathetic edge-I'm about finding strategies that work for each student. I know that the journey to mastering reading, writing, or a new language isn't always easy, so I focus on techniques that make concepts accessible and engaging. Whether it's breaking down complex grammar, finding visual aids, or creating a supportive space to explore language, I'm here to help students overcome obstacles and feel empowered",,[],35523595,"[""English"", ""Foreign Language"", ""Art""]",[],"{'amount': '29', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '150', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': False, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]",[],,10
8a5b19f6-d2ab-43c9-9483-267a1210c687,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,"Kudos to you Moms & Dads during this time. I want to be of help (plus, I really do miss ""my kiddos"" who are now grown-up). I have worked for 2 families over 10 years each as well as others. I was a professional performer for 20+ years. I am well-read/traveled and bring empathy & of course laughter. I have sat for special needs children (ADHD & Downs Syndrome) and have helped raise children from birth up until 15. I do English/reading/writing are my strong suits. I LOVE history & can make it fun (no really!). Arts & Crafts are my thing, just show me that drawer in the kitchen that everything but the dog ends up in-& we'll create! I have done homework help from teaching a little one to read (Reading is a huge part of all my work) English to very basic French (A math wiz I am not with older kids). Then came essays and projects & time management with all the work older children get. I would prefer to work within walking distance for safety reasons of course. I NEED to be of help.",,[],27090443,"[""English"", ""Foreign Language"", ""Art"", ""Musical Instruments"", ""Music And Drama""]","[""Babysitter of the Year! I have the award to prove it! : ) My work with seniors translates to work with children. I practice Active Listening"", ""Validation"", ""Branching Questions. Due to my personal background"", ""I bring empathy"", ""compassion& LAUGHTER!""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome""]","[""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_LANGUAGE_ARTS_K6"", ""ENGLISH_SUBJECT_READING"", ""FOREIGN_LANGUAGE_SUBJECT_FRENCH"", ""ART_SUBJECT_ART_HISTORY"", ""ART_SUBJECT_PAINTING"", ""MUSIC_DRAMA_SUBJECT_DRAMA_THEATER"", ""MUSIC_DRAMA_SUBJECT_GENERAL_MUSIC"", ""MUSIC_DRAMA_SUBJECT_SINGING"", ""MUSICAL_INSTRUMENTS_SUBJECT_KEYBOARD""]",,10
8b50963a-2fab-4f90-8c0a-58235e60b625,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",INACTIVE,PART_TIME,"I will be studying biochemistry in college so I am quite fond of math and science. I have tutored twin 6th graders in math which granted them an A in that class. During high school, I completed 12 hours of mandatory tutoring for my AP Calculus class. I have, also, had a ton of experience tutoring my younger siblings throughout their elementary and middle school years. I get along very well with children and look forward to making them more knowledgeable in math and science.
In addition, I have taken 2 years of SAT and ACT classes. I have a lot of experience in this area.
In reference to gymnastics, I have been a competitive gymnast since I was 3. I made it to level 9 at Clovis Academy and can really teach this sport well. I practiced for 20 hours/ week so I have many drills and knowledge to teach those who are willing to learn.",,[],16083151,"[""Math"", ""Science"", ""Test Prep""]",[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsInTeachersHome""]","[""MATH_SUBJECT_ALGEBRA"", ""MATH_SUBJECT_ELEMENTARY_SCHOOL_MATH"", ""MATH_SUBJECT_MIDDLE_SCHOOL_MATH"", ""SCIENCE_SUBJECT_BIOLOGY"", ""SCIENCE_SUBJECT_CHEMISTRY"", ""SCIENCE_SUBJECT_EARTH_SCIENCE"", ""SCIENCE_SUBJECT_ELEMENTARY_SCIENCE"", ""SCIENCE_SUBJECT_MIDDLE_SCHOOL"", ""SCIENCE_SUBJECT_PSYCHOLOGY"", ""TEST_PREP_SUBJECT_ACT"", ""TEST_PREP_SUBJECT_PSAT_TEST"", ""TEST_PREP_SUBJECT_SAT_MATH""]",,2
8b845183-b609-4bf5-9893-1ba9ac7a3cfc,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I studied for six years at one of the best colleges in Brazil to be a teacher.
I am a teacher with degree and have been working as a teacher for over 3 years.
I speak 3 languages: Portuguese, spanish and English.",,[],35966628,"[""English"", ""Foreign Language"", ""Special Education""]",[],"{'amount': '26', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]",[],,4
8beb966a-aaf3-4d8e-a29f-5194732134be,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,I have 4+ years of experience as a full time nanny of children the ages of 10 and below. My expertise is in Math but am open to all types of subjects for grades below the 8th grade to tutor.,,[],31287110,"[""Business"", ""Math"", ""Art""]",[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome""]",[],,0
8bf3eefd-eab8-4700-bcc2-0f7ce0aa489d,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,"Why Hello! My names Marisa and I'm here to make learning fun and stress-free! As an attentive teacher with 10 years of childcare and teaching experience, I provide an upbeat and creative learning experience! I currently works as a teacher in a Special Ed. School and am very comfortable working with nurodivergent children. I teach math, ELA and science in grades K-5. I am very punctual, with flexible availability that provides easy scheduling for busy parents",,[],27033144,"[""English"", ""Math"", ""Science"", ""Special Education"", ""Art"", ""Dance"", ""Musical Instruments"", ""Music And Drama""]",[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsOnline""]",[],,2
8c01461d-ee34-4a2d-bff4-aee5df044207,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I have experience tutoring kids from age 4 and up. My most common subjects are math, English, history and science.",,[],33999999,"[""Business"", ""Computers"", ""English"", ""Math"", ""Science"", ""Art""]",[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '31', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome""]",[],,3
8c1827de-cd2c-423e-9592-0fea519b1b0c,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",INACTIVE,PART_TIME,I am currently a college student majoring in International Studies. I am available as a tutor for elementary and middle school students. Feel free to message me for more information.,,[],21625577,"[""English"", ""Foreign Language"", ""Math"", ""Science""]",[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]","[""MATH_SUBJECT_ALGEBRA"", ""MATH_SUBJECT_ELEMENTARY_SCHOOL_MATH"", ""MATH_SUBJECT_GEOMETRY"", ""MATH_SUBJECT_MIDDLE_SCHOOL_MATH"", ""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_LANGUAGE_ARTS_K6"", ""ENGLISH_SUBJECT_LITERATURE"", ""ENGLISH_SUBJECT_READING"", ""ENGLISH_SUBJECT_WRITING"", ""SCIENCE_SUBJECT_ELEMENTARY_SCIENCE"", ""SCIENCE_SUBJECT_MIDDLE_SCHOOL"", ""SCIENCE_SUBJECT_PSYCHOLOGY"", ""FOREIGN_LANGUAGE_SUBJECT_FRENCH"", ""FOREIGN_LANGUAGE_SUBJECT_ITALIAN""]",,0
8c34d425-5060-43ea-8f4a-2c9396a17c15,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"Tutoring most subjects is my expertise. I am a well rounded individual that enjoys the academics. I excel in math, English, and I have a love for science. Currently I work in schools teaching children that learning is fun!",,[],35750920,"[""Business"", ""Computers"", ""English"", ""Foreign Language"", ""Math"", ""Science"", ""Special Education"", ""Test Prep"", ""Art"", ""Dance"", ""Musical Instruments"", ""Music And Drama"", ""Sports And Fitness""]",[],"{'amount': '27', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '32', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': False, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]",[],,0
8c84425f-7f87-457c-8a14-cdd83559b06b,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"Hello! My name is Claire and And I am getting my masters in communication sciences and disorders at Columbia University. I currently tutor a fourth grade student with ADHD and assist her with her homework in math, English, and reading. I have been a tutor for college level classes, English as a foreign language for the United States citizenship exam, and for young kids as well. I am currently getting my masters in speech pathology and love working with people of all ages and all abilities. Also, I speak some Spanish and a little sign language.",,[],29489111,"[""English"", ""Foreign Language"", ""Math"", ""Science"", ""Test Prep"", ""Art""]",[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsOnline""]",[],,3
8cf2c16b-d615-47de-929b-8f0549f746e2,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,Professional actress from a golden globe winning series offers acting and singing lessons for children as well as visual art activities.,,[],33639010,"[""English"", ""Art"", ""Music And Drama""]",[],"{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '100', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]",[],,6
8d1afa96-648d-4833-80ab-dfe28c1fcc8f,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"During my time in college, I was able to work individually with three students ranging from kindergarten to second grade as a reading tutor. I loved getting to see the progress they made with their reading fluency, comprehension, and sight words. I currently work at a middle school. I see students individually or in small groups and target specific reading and writing goals with them. In my free time, I enjoy reading and working out. I'd love to learn more about your child and how we can partner together to help them in their academic journey!",,[],36116371,"[""English""]",[],"{'amount': '28', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '28', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome""]",[],,2
8d6aeb64-f5d5-4ad1-8ce3-e418515176c5,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,"I'm a native spanish speaker from Spain, currently in Law School and a Business graduate. I have extensive experience teaching Spanish to school aged children as well as helping with homework, test preparation and projects on other subjects. I am very friendly and fun and firm at the same time. I focus on creativity, problem-solving skills and organization to address learning difficulties and curriculum progression.",,[],24676895,"[""Business"", ""English"", ""Foreign Language"", ""Math"", ""Special Education"", ""Test Prep"", ""Art"", ""Sports And Fitness""]",[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome""]",[],,3
8debe26f-0f87-45d7-ae8a-8c10adfb57eb,tutoringCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I have a Master's degree in Psychology from Northeastern University. Previously, I taught 7th grade math for one year in Brownsville, Brooklyn. I also have about 10 years of nannying/childcare experience.",,[],31932464,"[""English"", ""Math""]","[""Trans-B Certification in Math""]","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': True, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]","[""MATH_SUBJECT_ALGEBRA"", ""MATH_SUBJECT_ELEMENTARY_SCHOOL_MATH"", ""MATH_SUBJECT_MIDDLE_SCHOOL_MATH"", ""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_LANGUAGE_ARTS_K6"", ""ENGLISH_SUBJECT_READING"", ""ENGLISH_SUBJECT_WRITING""]",,10
8e0849dc-dfd8-4f58-b9a3-8bb04e394c3e,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,Experienced entrepreneur sharing hands-on lessons and actionable advice for starting and managing businesses.,,[],36274171,"[""Business""]",[],"{'amount': '28', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '33', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsOnline""]",[],,0
8e437c62-c91e-43fb-aed3-99634112ac6c,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"As a highly qualified tutor with extensive experience in tutoring and teaching preschool, elementary, middle, and high school students, I am well qualified to help any child succeed. My background includes maintaining a 4. 0 GPA within my major and a deep love for literature. Over the years, I have specialized in teaching students with limited English comprehension and developmental disabilities.",,[],35437353,"[""English"", ""Special Education""]",[],"{'amount': '58', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '93', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]",[],,6
8ea858e7-04f9-43ce-8f94-b58dd77e412f,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"My name is Karen , I am 32 years old and I am really interested in your job opportunity. I have plenty of experience working as a assistant and also tutoring the kids . My previous job experiences were employed at a daycare center for eight years. Also I have been working with other companies as a Personal Tutor. I am a very punctual, simple and honest person , I always like to give every effort and the best of me in my job. I am a faster learner and very positive. I love to work on what I do and also I like to keep learning. I have references that will talk for my job . Thank you so much",,[],27566069,"[""English"", ""Math""]",[],"{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '28', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome""]",[],Spanish,4
8eae935d-aedd-4136-9b94-6cf0e2dddb33,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I am a former 5th and 4th grade elementary school teacher, and now I work in higher education at Columbia University. I miss working with littles and am looking for an opportunity to tutor them again. I have worked with children of all ages and abilities. In the past, I have been a babysitter, a camp counselor, a full time nanny, an elementary school intern, a literacy tutor, and a substitute teacher - all of these experiences have been with children/youth from birth through 12th grade. I have even been a mentor for freshmen college students and taught abroad in South Africa. I have a Bachelor's and a Master's degree in Elementary Education.",,[],35925909,"[""English"", ""Math"", ""Special Education"", ""Test Prep""]",[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '44', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': True, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsOnline""]",[],,8
8eaf9e51-e9ba-4b3d-9c66-41285e71972c,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I was a soccer coach at a school in Brazil, where I taught children aged 7 to 15. I've been playing soccer since I was 10 years old, so it's a big part of my life and something I love to share with others. As a coach, I focused on teaching both basic skills and teamwork, helping kids develop confidence on and off the field. I created fun, engaging training sessions that suited each age group, emphasizing sportsmanship and discipline. Watching my students grow in their skills and passion for the game was incredibly rewarding.",,[],35577004,"[""Foreign Language"", ""Sports And Fitness""]",[],"{'amount': '10', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsOnline""]",[],Brazilian futebol,2
8ecaff63-52dd-42b7-83f4-d2b4db49a9bf,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,"I have taught a multitude of grades, from 2nd-5th. I was a third grade teacher for 4+ years and I am now a special education teacher. I am Orton-Gillingham certified. I have experience with the Common Core State Standards, as well as experience with virtual learning. I am certified in general education (birth-grade 6) and special education (K-12).",,[],27019685,"[""English"", ""Math"", ""Special Education""]",[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': True, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsOnline""]","[""MATH_SUBJECT_ELEMENTARY_SCHOOL_MATH"", ""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_LANGUAGE_ARTS_K6"", ""ENGLISH_SUBJECT_LITERATURE"", ""ENGLISH_SUBJECT_READING"", ""ENGLISH_SUBJECT_WRITING"", ""SPECIAL_EDUCATION_SUBJECT_ADD_ADHD"", ""SPECIAL_EDUCATION_SUBJECT_EMOTIONAL_BEHAVIOR"", ""SPECIAL_EDUCATION_SUBJECT_LEARNING_DISABLED""]",,10
8edb9cbb-d882-49a9-95c2-4e1e4f28ceb2,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,"Hi! My name is Alyssa, and I have been working in the Pre-K through 12 education system for the past seven years! I have my Specialist Degree in Educational Leadership and my Master of Arts in Education with a specialization in curriculum. I specifically have a focus on social-emotional learning and play-based/project-based learning! I am seeking a new career path in education and have an outgoing and loving personality!

I have taught Pre-K, 4th-grade, 6th grade world history, and 7th-grade science. I have also work for a online tutoring company!",,[],31939168,"[""English"", ""Science"", ""Test Prep""]",[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': True, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsOnline""]","[""ENGLISH_SUBJECT_LANGUAGE_ARTS_K6"", ""ENGLISH_SUBJECT_WRITING"", ""SCIENCE_SUBJECT_EARTH_SCIENCE"", ""SCIENCE_SUBJECT_ELEMENTARY_SCIENCE"", ""SCIENCE_SUBJECT_LIFE_SCIENCE"", ""SCIENCE_SUBJECT_MIDDLE_SCHOOL"", ""TEST_PREP_SUBJECT_3RD_GRADE_SOL"", ""TEST_PREP_SUBJECT_5TH_GRADE_SOL"", ""TEST_PREP_SUBJECT_ELEMENTARY_STANDARD_TESTING""]",Social Studies,5
