profile_id,zip_code,sub_profile_type,service_ids_json,tutoringCaregiverProfile_approvalStatus,tutoringCaregiverProfile_availabilityFrequency,tutoringCaregiverProfile_bio_experienceSummary,tutoringCaregiverProfile_bio_title,tutoringCaregiverProfile_bio_flags_json,tutoringCaregiverProfile_id,tutoringCaregiverProfile_otherGeneralSubjects_json,tutoringCaregiverProfile_otherQualities_json,tutoringCaregiverProfile_payRange_hourlyRateFrom,tutoringCaregiverProfile_payRange_hourlyRateTo,tutoringCaregiverProfile_payRange_flags_json,tutoringCaregiverProfile_qualities_additionalDetails,tutoringCaregiverProfile_qualities_professionalSkills,tutoringCaregiverProfile_qualities_flags_json,tutoringCaregiverProfile_supportedServices_flags_json,tutoringCaregiverProfile_specificSubjects_json,tutoringCaregiverProfile_otherSpecificSubject,tutoringCaregiverProfile_yearsOfExperience
c1352ffc-70e4-4a5f-b20d-b8d5f1ce6272,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,I can help a child in grade school with home work and school projects. my strong suit is grammar and essay writing.,,[],23931357,"[""English"", ""Art""]",[],"{'amount': '15', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': False, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],[],"[""ENGLISH_SUBJECT_ESL"", ""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_READING"", ""ENGLISH_SUBJECT_WRITING""]",,0
c151797e-855f-4828-b1b9-735919ef6640,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,"I am a language acquisition specialist and English teacher who works with native and non-native speakers. 

For non-native speakers, I am equipped to help with language learning from the very beginner level. We will learn from hello to conversations about complex topics. I work with children as young as 8 and well into adulthood.

For native speakers who need additional assistance with reading, writing, and language arts, we develop a curriculum around your student's needs. I work with students who are reading below grade level and need additional practice, creative writers, and help with English 1101 and 1102 essays. 

When I am not teaching, I am learning my third language, spending time outdoors, or writing my fantasy novel!",,[],34172455,"[""English"", ""Foreign Language"", ""Test Prep""]",[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': False, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsOnline""]",[],"I specialize in Egnlish for non-native speakers, English Language Arts, Reading, Essay and Professional Writing, and Preparing for CEFR Lanugae Tests",8
c1b3915c-c7af-4dfc-a22b-2b83dd16129b,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,I studied Chinese literature in Xi'an university. I have a year and a half working experience to teach 11 years old boy Chinese. I've been teaching Chinese for a American adults for half year.,,[],28783433,"[""Foreign Language""]",[],"{'amount': '24', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '29', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInTeachersHome""]",[],,1
c1c9e220-9faf-49a3-8ce6-7ddbe8e045fd,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I was always a straight A student but never the most conventional one. I understood from a very young age every person learns a different way, and the sooner you find out what works for you, the easier it gets. I believe finding your own method is the most valuable thing I can provide, and this is a skill that stays with you throughout life. English, Spanish, and Italian, are the languages I've been certified to teach, and I will be acquiring my BFA next year.",,[],35782194,"[""English"", ""Foreign Language"", ""Art"", ""Dance"", ""Music And Drama"", ""Sports And Fitness""]",[],"{'amount': '27', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': False, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome""]",[],,3
c26335b3-125a-4712-9d45-10c23bb5393e,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"Hi! I'm Larry. I'm 27, and I live in Brooklyn. I'm bilingual, I speak English / Spanish. I have several years of paid care and tutoring experience with age groups 4-12+. I'm intuitive, & reliable. I have extensive knowledge on art, design, history, & music. I love to teach about these topics to study / learning time with kids. Safety is a major priority for me when caring for kids. I like to make sure the space is safe from top to bottom, before I begin to care for kids. I consider myself hyper-aware of surroundings, & safety when transporting / commuting with kids. I have experience caring for kids anywhere in / between bustling Manhattan streets + parks, & the coziest nooks of Brooklyn / Queens. I'm patient, caring, & understanding of the changes kids go through during formative years. I am fully vaccinated, & have a very open schedule to accommodate your needs.",,[],35126299,"[""Foreign Language""]",[],"{'amount': '26', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '38', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome""]",[],,2
c3353381-0c27-4b38-b7cc-c51bab2bd19a,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"My name is Rollin and I'm a recent magna cum laude graduate from USC with a BA in psychology and minor in occupational therapy. My proven academic success shows that I am capable of tutoring elementary through middle school levels in practically any subject, particularly English and math. My tutoring experience encompasses grades K-8, as I was part of my high school tutoring program for four years. I also have 5+ years experience of childcare as a babysitter and camp counselor, so my ability to foster engagement from children and teenagers is strong.

My approach to tutoring allows the student to show me their abilities before I assist them. If they continue to struggle, I show them step-by-step how to solve the problem, ensuring they are able to complete it on their own the next time.

What sets me apart is my positive attitude, my organization, skills, experience tutoring young kids, and my fun approach to learning.",,[],35503203,"[""English"", ""Math"", ""Test Prep"", ""Sports And Fitness""]",[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsOnline""]",[],,0
c3372071-a8ac-4fcb-a0f5-14db2578455b,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,My experience with tutoring consists from when I was 14 years old. I always loved helping people understand a subject or a topic that they don't understand. I have multiple references regarding my experience and would love to continue assisting others.,,[],19769623,"[""English"", ""Math"", ""Science""]",[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsOnline""]","[""MATH_SUBJECT_ELEMENTARY_SCHOOL_MATH"", ""MATH_SUBJECT_GEOMETRY"", ""MATH_SUBJECT_MIDDLE_SCHOOL_MATH"", ""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_LITERATURE"", ""ENGLISH_SUBJECT_READING"", ""SCIENCE_SUBJECT_BIOLOGY"", ""SCIENCE_SUBJECT_CHEMISTRY"", ""SCIENCE_SUBJECT_ELEMENTARY_SCIENCE"", ""SCIENCE_SUBJECT_MIDDLE_SCHOOL""]",,3
c3884652-8142-4fbf-bc60-82085f368896,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"During the pandemic, I worked full time as a teaching assistant to second graders. I assisted them in all subject of their daily school work. I also have experience working as a teaching assistant in more creative settings. I worked as a teaching assistant for dance, voice, and acting classes for three years at the Pittsburgh CLO. In these setting, I worked with children aged from pre-school to middle school.",,[],32570917,"[""English"", ""Special Education"", ""Art"", ""Dance"", ""Musical Instruments"", ""Sports And Fitness""]",[],"{'amount': '22', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '27', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]",[],,1
c3a00b5c-65f2-477c-9a41-7da5d2c37421,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I have tutoring and teaching experience from the preschool age and up. I have experience working with children diagnosed with ADHD and I am willing to accommodate any behavioral issues that may arise with your child to ensure they learn and grow, but most importantly build confidence in doing so.",,[],35218892,"[""English"", ""Math"", ""Science"", ""Special Education"", ""Test Prep"", ""Dance"", ""Music And Drama"", ""Sports And Fitness""]",[],"{'amount': '27', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '32', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]",[],,0
c3a7a6f1-809e-4503-b2bb-ab97b38d2b7b,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I have 3+ years of experience as a tutor in both youth and adult learning settings. Specifically, I have served as a private tutor for elementary-aged students in the area surrounding Bard College, as an English as a Second Language (ESL) tutor for Kindergarteners in Red Hook, NY as well as for refugee children in Samos, Greece, and as a Bard Prison Initiative writing tutor for adult students who are incarcerated in the New York State carceral system. I am confident assisting tutees of all ages in writing, reading, and critical thinking skills.",,[],27812279,"[""English"", ""Foreign Language"", ""Musical Instruments""]","[""Certified Early Childhood Education Assistant in New York State.""]","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsOnline""]","[""ENGLISH_SUBJECT_ESL"", ""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_LANGUAGE_ARTS_K6"", ""ENGLISH_SUBJECT_READING"", ""FOREIGN_LANGUAGE_SUBJECT_ARABIC"", ""FOREIGN_LANGUAGE_SUBJECT_FRENCH"", ""MUSICAL_INSTRUMENTS_SUBJECT_GUITAR""]",,3
c4594567-d864-4fc6-acf7-e343ecfde6d4,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I speak French
I tutor student from kindergarten to all the way to highschool with assignments and homework",,[],35853093,"[""Foreign Language"", ""Math""]",[],"{'amount': '27', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '32', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': False, 'isComfortableWithPets': True, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsOnline""]",[],,10
c4819a3f-663b-4055-9d56-7ae192856994,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I have an undergraduate degree in philosophy with minors in art and psychology. I also have a graduate degree in mental health counseling with a specialization in art therapy.
I love kids of all ages and am able to cater my educational approach based on their unique styles.
My strengths are in English, Art, and History/Social Studies at all levels, and able adaptable in other subject areas per subject basis!",,[],31797083,"[""English"", ""Special Education"", ""Art""]","[""Licensed Art Therapist""]","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsOnline""]","[""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_LANGUAGE_ARTS_K6"", ""ENGLISH_SUBJECT_LITERATURE"", ""ENGLISH_SUBJECT_READING"", ""ENGLISH_SUBJECT_WRITING"", ""ART_SUBJECT_DRAWING"", ""ART_SUBJECT_PAINTING"", ""ART_SUBJECT_PHOTOGRAPHY"", ""SPECIAL_EDUCATION_SUBJECT_ADD_ADHD"", ""SPECIAL_EDUCATION_SUBJECT_EMOTIONAL_BEHAVIOR"", ""SPECIAL_EDUCATION_SUBJECT_LEARNING_DISABLED""]",History/Social Studies,4
c4984e37-2086-4124-bc90-c160659e77b4,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"Hi! My name is Lexa, and I'm an elementary school counselor with a background in early childhood and elementary education. Before becoming a counselor, I was a kindergarten teacher, and I have years of experience helping students develop strong academic skills while building confidence in their learning.

I specialize in tutoring elementary and middle school students in subjects like reading, writing, math, and social-emotional learning. My approach is patient, engaging, and tailored to each child's unique learning style. I believe in making learning fun, interactive, and stress-free while helping students reach their full potential.

If you're looking for a dedicated tutor to support your child this summer, I'd love to chat! I'm excited to help your child succeed!",,[],23672060,"[""English"", ""Math"", ""Science"", ""Special Education"", ""Study Skills""]",[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': True, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome""]","[""MATH_SUBJECT_ELEMENTARY_SCHOOL_MATH"", ""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_LANGUAGE_ARTS_K6"", ""ENGLISH_SUBJECT_LITERATURE"", ""ENGLISH_SUBJECT_READING"", ""ENGLISH_SUBJECT_WRITING"", ""SCIENCE_SUBJECT_ELEMENTARY_SCIENCE"", ""SPECIAL_EDUCATION_SUBJECT_ADD_ADHD"", ""SPECIAL_EDUCATION_SUBJECT_EMOTIONAL_BEHAVIOR""]",,10
c49fcdc3-91be-458c-8c8a-ffa6e555449a,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I am an experienced tutor and caregiver with many years of experience. I have my expertise in Math but I have general knowledge in all subjects since I tutored many children ages 3-15-year-olds in Spanish, Math, Science, SAT preparation and English.",,[],26838031,"[""Computers"", ""English"", ""Math"", ""Test Prep"", ""Art""]",[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]","[""MATH_SUBJECT_ALGEBRA"", ""MATH_SUBJECT_ELEMENTARY_SCHOOL_MATH"", ""MATH_SUBJECT_GEOMETRY"", ""MATH_SUBJECT_MIDDLE_SCHOOL_MATH"", ""MATH_SUBJECT_HIGH_SCHOOL_MATH""]",,8
c4c7f356-469b-4ced-822b-1f91d8d87b74,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,PART_TIME,I am a high school senior and have been on honor roll since middle school. I have tutored children k-8 along with peer tutoring at my high school.,,[],11426882,"[""English"", ""Foreign Language"", ""Math"", ""Science""]",[],"{'amount': '15', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],[],"[""MATH_SUBJECT_ALGEBRA"", ""MATH_SUBJECT_ELEMENTARY_SCHOOL_MATH"", ""MATH_SUBJECT_MIDDLE_SCHOOL_MATH"", ""ENGLISH_SUBJECT_LANGUAGE_ARTS_K6"", ""ENGLISH_SUBJECT_READING"", ""ENGLISH_SUBJECT_WRITING"", ""SCIENCE_SUBJECT_CHEMISTRY"", ""SCIENCE_SUBJECT_ELEMENTARY_SCIENCE"", ""SCIENCE_SUBJECT_MIDDLE_SCHOOL"", ""FOREIGN_LANGUAGE_SUBJECT_SPANISH""]",,3
c4d0b138-b64c-46e1-b0c0-de8993d001ae,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I have lived and worked as a professional nanny for the past three years. I am an athlete; I enjoy basketball, volleyball, softball, running, swimming, yoga, and any activity that involves moving my body. I am also a musician, and enjoy singing, playing guitar, and writing music. I am a jack of all trades, master of some. I would love to help you broaden your mind, hone your skills, and exceed your academic goals! Tutoring available.",,[],35976110,"[""Business"", ""Computers"", ""English"", ""Foreign Language"", ""Math"", ""Science"", ""Special Education"", ""Test Prep"", ""Art"", ""Musical Instruments"", ""Music And Drama"", ""Sports And Fitness""]",[],"{'amount': '75', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '150', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]",[],,5
c4d29e13-6115-4247-8cbb-fa6abef9ae36,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I have 3+ years of experience with one on one tutoring, working with students K-12 covering all subjects, including Spanish.",,[],28162550,"[""Business"", ""English"", ""Foreign Language"", ""Math"", ""Science"", ""Test Prep"", ""Art"", ""Music And Drama""]",[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '28', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]",[],,2
c4dbca58-cfde-42d7-885f-3d7c369f46c6,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I have taught early childhood and elementary school students, as well as high school students with special needs. I tailor lessons to the individual student in order to ensure their comfort and comprehension. By fostering a warm and consistent space, I will support the child in achieving their goals.",,[],27125607,"[""English"", ""Foreign Language"", ""Special Education"", ""Art""]","[""TESOL certified"", ""minor in TESOL in college"", ""two years of special and curative education courses""]","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '60', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],[],"[""ENGLISH_SUBJECT_ESL"", ""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_LANGUAGE_ARTS_K6"", ""ENGLISH_SUBJECT_LITERATURE"", ""ENGLISH_SUBJECT_READING"", ""ENGLISH_SUBJECT_WRITING"", ""FOREIGN_LANGUAGE_SUBJECT_GERMAN"", ""FOREIGN_LANGUAGE_SUBJECT_SPANISH"", ""ART_SUBJECT_DRAWING"", ""ART_SUBJECT_PAINTING"", ""SPECIAL_EDUCATION_SUBJECT_ADD_ADHD"", ""SPECIAL_EDUCATION_SUBJECT_EMOTIONAL_BEHAVIOR"", ""SPECIAL_EDUCATION_SUBJECT_LEARNING_DISABLED"", ""SPECIAL_EDUCATION_SUBJECT_MILDLY_HANDICAPPED""]",,4
c5118c97-7033-4db8-9142-7841fa8e51bc,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"Hi, I'm Jeannille! With a strong passion for education and 1. 5 years of experience in tutoring, I am excited to offer my services to help students achieve their academic goals. Whether it's providing support in specific subjects, preparing for exams, or developing study skills, I bring patience, enthusiasm, and a personalized approach to each tutoring session. Your child's success and confidence in their learning journey are my top priorities, ensuring a supportive and effective learning environment. Trust me to provide dedicated and professional tutoring tailored to meet individual needs.",,[],34691756,"[""Computers"", ""English"", ""Math"", ""Science"", ""Art"", ""Dance"", ""Musical Instruments"", ""Music And Drama""]",[],"{'amount': '27', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '32', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsOnline""]",[],,1
c5330c6c-b1d0-44c0-9213-bc6f658350e3,10002,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I've worked with elementary aged children. I can help with core academics writing, phonics, math, as well as physical education.",,[],29428209,"[""Computers"", ""English"", ""Math"", ""Art"", ""Sports And Fitness""]",[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '60', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]",[],,4
